step,time,soc,p_bess,p_grid,p_pv,p_load,energy_cost,reward,test_day
24,2007-01-06 02:00:00,0.10558372659451169,-0.1527869940278694,0.0,0.0,0.1527869940278694,0.0,0.0,21
25,2007-01-06 02:05:00,0.10237236117269999,-0.1348706038487058,0.0,0.0,0.1348706038487058,0.0,0.0,21
26,2007-01-06 02:10:00,0.10357307243669107,0.10291296243667603,0.21140665852161283,0.0,0.1084936960849368,0.007046888617387094,-0.007046888617387094,21
27,2007-01-06 02:15:00,0.10061648323838104,-0.1241705374917048,0.0,0.0,0.1241705374917048,0.0,0.0,21
28,2007-01-06 02:20:00,0.1,-0.03328843036783243,0.13841030884915456,0.0,0.171698739216987,0.004613676961638486,-0.004618563094817958,21
29,2007-01-06 02:25:00,0.10538810411310158,0.46181440353393555,0.6307759164735505,0.0,0.16896151293961498,0.021025863882451683,-0.021025863882451683,21
30,2007-01-06 02:30:00,0.11038213327514877,0.42803823947906494,0.5870462023191442,0.0,0.1590079628400792,0.019568206743971472,-0.019568206743971472,21
31,2007-01-06 02:35:00,0.10656048992262378,-0.1605009953550096,0.0,0.0,0.1605009953550096,0.0,0.0,21
32,2007-01-06 02:40:00,0.10154791585093982,-0.2105175846051756,0.0,0.0,0.2105175846051756,0.0,0.0,21
33,2007-01-06 02:45:00,0.1,-0.0835832765779525,0.11150630537294332,0.0,0.19508958195089582,0.0037168768457647773,-0.0037476815787858483,21
34,2007-01-06 02:50:00,0.10268467080981156,0.23010313510894775,0.3888622591965388,0.0,0.15875912408759102,0.012962075306551291,-0.012962075306551291,21
35,2007-01-06 02:55:00,0.1,-0.1449649751186373,0.02822679661328012,0.0,0.1731917717319174,0.0009408932204426707,-0.0010335558959536383,21
36,2007-01-06 03:00:00,0.1,-0.0,0.2067850033178496,0.0,0.2067850033178496,0.0068928334439283204,-0.0068928334439283204,21
37,2007-01-06 03:05:00,0.10027744567821247,0.023779869079589844,0.19299022077169306,0.0,0.16921035169210322,0.006433007359056435,-0.006433007359056435,21
38,2007-01-06 03:10:00,0.10340620064704814,0.26816558837890625,0.42194793741672965,0.0,0.1537823490378234,0.014064931247224322,-0.014064931247224322,21
39,2007-01-06 03:15:00,0.11056882773490481,0.6139087677001953,0.7226513025376203,0.0,0.10874253483742499,0.024088376751254012,-0.024088376751254012,21
40,2007-01-06 03:20:00,0.11610828077427329,0.47478652000427246,0.622845577734863,0.0,0.1480590577305906,0.020761519257828768,-0.020761519257828768,21
41,2007-01-06 03:25:00,0.11254733867370349,-0.1495520902455204,0.0,0.0,0.1495520902455204,0.0,0.0,21
42,2007-01-06 03:30:00,0.10992255106879098,-0.1102355673523554,0.0,0.0,0.1102355673523554,0.0,0.0,21
43,2007-01-06 03:35:00,0.10681783615914277,-0.1303915063039146,0.0,0.0,0.1303915063039146,0.0,0.0,21
44,2007-01-06 03:40:00,0.11141710920399911,0.39420369267463684,0.5661512706441121,0.0,0.17194757796947518,0.018871709021470402,-0.018871709021470402,21
45,2007-01-06 03:45:00,0.10745919019704299,-0.1662242866622424,0.0,0.0,0.1662242866622424,0.0,0.0,21
46,2007-01-06 03:50:00,0.10404637380781136,-0.1433311214333112,0.0,0.0,0.1433311214333112,0.0,0.0,21
47,2007-01-06 03:55:00,0.10149861157279469,-0.1070006635700064,0.0,0.0,0.1070006635700064,0.0,0.0,21
48,2007-01-06 04:00:00,0.1,-0.08092097867966637,0.05444730267401644,0.0,0.1353682813536828,0.0018149100891338814,-0.0018437836879746478,21
49,2007-01-06 04:05:00,0.1,-0.0,0.1537823490378234,0.0,0.1537823490378234,0.005126078301260779,-0.005126078301260779,21
50,2007-01-06 04:10:00,0.1,-0.0,0.1134704711347044,0.0,0.1134704711347044,0.00378234903782348,-0.00378234903782348,21
51,2007-01-06 04:15:00,0.1,-0.0,0.135617120106171,0.0,0.135617120106171,0.0045205706702057,-0.0045205706702057,21
52,2007-01-06 04:20:00,0.10629276506626235,0.5393528938293457,0.7113004717988209,0.0,0.17194757796947518,0.023710015726627367,-0.023710015726627367,21
53,2007-01-06 04:25:00,0.10246764271084328,-0.16064710617065425,0.013042343066240136,0.0,0.1736894492368944,0.00043474476887467116,-0.00043474476887467116,21
54,2007-01-06 04:30:00,0.1,-0.13324604375021779,0.004859463880836995,0.0,0.13810550763105478,0.00016198212936123317,-0.00024026870760145494,21
55,2007-01-06 04:35:00,0.10450873219164372,0.38644343614578247,0.49344409971578884,0.0,0.1070006635700064,0.016448136657192962,-0.016448136657192962,21
56,2007-01-06 04:40:00,0.10164101842013659,-0.12043795620437939,0.0,0.0,0.12043795620437939,0.0,0.0,21
57,2007-01-06 04:45:00,0.10840291369251578,0.5795620437956206,0.733344392833444,0.0,0.1537823490378234,0.024444813094448133,-0.024444813094448133,21
58,2007-01-06 04:50:00,0.11442131032421439,0.515836775302887,0.6407538290520569,0.0,0.12491705374917,0.021358460968401896,-0.021358460968401896,21
59,2007-01-06 04:55:00,0.12262909939914253,0.7034896016120911,0.8712069207892639,0.0,0.1677173191771728,0.029040230692975462,-0.029040230692975462,21
60,2007-01-06 05:00:00,0.13495917449721964,1.056810736656189,1.2755400000934811,0.0,0.21872926343729218,0.042518000003116035,-0.042518000003116035,21
61,2007-01-06 05:05:00,0.14868893299963554,1.1767776012420654,1.3925207996494968,0.0,0.2157431984074314,0.04641735998831656,-0.04641735998831656,21
62,2007-01-06 05:10:00,0.15425161648163374,0.4767776012420655,0.6601717618260069,0.0,0.1833941605839414,0.022005725394200232,-0.022005725394200232,21
63,2007-01-06 05:15:00,0.15358337526521093,-0.028064727783203125,0.12322923372973646,0.0,0.15129396151293958,0.0041076411243245485,-0.0041076411243245485,21
64,2007-01-06 05:20:00,0.16142301208958146,0.6719352722167968,0.8232292337297364,0.0,0.15129396151293958,0.02744097445765788,-0.02744097445765788,21
65,2007-01-06 05:25:00,0.17347737589264609,1.033179521560669,1.1889525806183991,0.0,0.1557730590577302,0.039631752687279975,-0.039631752687279975,21
66,2007-01-06 05:30:00,0.184506987657531,0.9453480243682861,1.0837023707518292,0.0,0.138354346383543,0.0361234123583943,-0.0361234123583943,21
67,2007-01-06 05:35:00,0.19172158295795821,0.6183629631996155,0.755224277068228,0.0,0.1368613138686126,0.025174142568940933,-0.025174142568940933,21
68,2007-01-06 05:40:00,0.19636379102750373,0.39788365364074707,0.566845166580362,0.0,0.16896151293961498,0.018894838886012066,-0.018894838886012066,21
69,2007-01-06 05:45:00,0.205379250508319,0.7727150321006775,0.9389393187629199,0.0,0.1662242866622424,0.03129797729209733,-0.03129797729209733,21
70,2007-01-06 05:50:00,0.2175429068790292,1.0425469875335693,1.1811501726696012,0.0,0.1386031851360318,0.039371672422320036,-0.039371672422320036,21
71,2007-01-06 05:55:00,0.22485144677708452,0.626414954662323,0.7336644569848176,0.0,0.1072495023224946,0.02445548189949392,-0.02445548189949392,21
72,2007-01-06 06:00:00,0.24032706169555754,1.326414954662323,1.4365477349017421,0.0001027871129362,0.1102355673523554,0.04788492449672474,-0.04788492449672474,21
73,2007-01-06 06:05:00,0.25395281840313677,1.1678636074066162,1.3052658633068217,0.0002055742258724,0.1376078301260778,0.04350886211022739,-0.04350886211022739,21
74,2007-01-06 06:10:00,0.27266925267226844,1.6041855812072754,1.7591526014212207,0.0003083613388086,0.1552753815527538,0.05863842004737402,-0.05863842004737402,21
75,2007-01-06 06:15:00,0.2832186119209824,0.9041855812072754,1.0367097052146752,0.004586028613701601,0.1371101526211014,0.03455699017382251,-0.03455699017382251,21
76,2007-01-06 06:20:00,0.3019350461901141,1.6041855812072754,1.7655275920207372,0.0088636958885949,0.1702057067020566,0.058850919734024565,-0.058850919734024565,21
77,2007-01-06 06:25:00,0.31248440543882805,0.9041855812072754,1.0562731496960762,0.013141363163488202,0.165228931652289,0.035209104989869205,-0.035209104989869205,21
78,2007-01-06 06:30:00,0.31773068373854985,0.44965851306915283,0.5581932135043424,0.0338010659881677,0.1423357664233572,0.018606440450144746,-0.018606440450144746,21
79,2007-01-06 06:35:00,0.32721660057344776,0.8130379319190979,0.8660755041812341,0.0544607688128472,0.1074983410749834,0.028869183472707807,-0.028869183472707807,21
80,2007-01-06 06:40:00,0.3448695924287633,1.5130379319190979,1.5431762525841586,0.075120471637527,0.1052587923025878,0.05143920841947195,-0.05143920841947195,21
81,2007-01-06 06:45:00,0.35609447321028304,0.9620845317840576,0.9708947140645459,0.1093882251514956,0.1181984074319838,0.03236315713548486,-0.03236315713548486,21
82,2007-01-06 06:50:00,0.3591522789713851,0.26208453178405766,0.2714643858989514,0.14365597866546448,0.1530358327803582,0.009048812863298379,-0.009048812863298379,21
83,2007-01-06 06:55:00,0.3591522789713851,-0.0,-0.020159963101795797,0.1779237321794334,0.15776376907763762,0.0,0.0,21
84,2007-01-06 07:00:00,0.36731935399180277,0.7,0.6402862664862481,0.2254403426710179,0.165726609157266,0.021342875549541604,-0.013175800529123913,21
85,2007-01-06 07:05:00,0.37122762188769387,0.33487415313720703,0.22391122784454465,0.2729569531626024,0.16199402786994,0.007463707594818155,-0.0035554396989270504,21
86,2007-01-06 07:10:00,0.3833017573810693,1.034874153137207,0.8532526133715398,0.32047356365418717,0.13885202388852,0.028441753779051327,-0.01636761828567589,21
87,2007-01-06 07:15:00,0.40354296789486244,1.734874153137207,1.4652042733269064,0.3813984796775865,0.11172859986728581,0.04884014244423021,-0.028598931930437083,21
88,2007-01-06 07:20:00,0.4156171033882379,1.034874153137207,0.7480749777414633,0.4423233957009858,0.155524220305242,0.024935832591382108,-0.01286169709800667,21
89,2007-01-06 07:25:00,0.42394991766513884,0.7080405354499817,0.36031644403083835,0.5032483117243853,0.155524220305242,0.012010548134361278,-0.00367773385746031,21
90,2007-01-06 07:30:00,0.42404864385434377,0.008040535449981734,-0.3650174534274724,0.5693917645907915,0.19633377571333743,0.0,9.872618920492293e-05,21
91,2007-01-06 07:35:00,0.43242241042802093,0.7080405354499817,0.29994393776716977,0.6355352174571978,0.22743861977438581,0.00999813125890566,-0.0016243646852284934,21
92,2007-01-06 07:40:00,0.43252162181515125,0.008040535449981734,-0.4821251952584936,0.7016786703236043,0.211512939615129,0.0,9.921138713031574e-05,21
93,2007-01-06 07:45:00,0.440936541949014,0.7080405354499817,0.12291832890452115,0.7700093996443323,0.1848871930988718,0.004097277630150705,0.004317642503712042,21
94,2007-01-06 07:50:00,0.44378871298398337,0.23277676105499268,-0.4734299903387349,0.8383401289650608,0.1321333775713332,0.0,0.002852171034969375,21
95,2007-01-06 07:55:00,0.4548095853720022,0.9327767610549926,0.12987166255686078,0.9066708582857892,0.1037657597876574,0.004329055418562026,0.006691816969456828,21
96,2007-01-06 08:00:00,0.47385960008504613,1.6327767610549926,0.7546155820553243,0.9774478412425345,0.0992866622428662,0.025153852735177475,-0.00610383802213357,21
97,2007-01-06 08:05:00,0.4953474090246976,1.8417201042175293,0.8932796197660927,1.0482248241992798,0.0997843397478432,0.029775987325536424,-0.00828817838588496,21
98,2007-01-06 08:10:00,0.5179945063994282,1.9410827159881592,0.9606840939681659,1.119001807156025,0.1386031851360318,0.032022803132272196,-0.009375705757541555,21
99,2007-01-06 08:15:00,0.5327237089137025,1.2410827159881592,0.2472444551425912,1.1856929390141142,0.19185467816854618,0.008241481838086373,0.006487720676187858,21
100,2007-01-06 08:20:00,0.547593629200833,1.2650924921035767,0.17544896535877852,1.2523840708722034,0.16274054412740518,0.005848298845292617,0.009021621441837905,21
101,2007-01-06 08:25:00,0.5705208546366465,1.9650924921035766,0.8057717684708288,1.3190752027302923,0.1597544790975444,0.026859058949027625,-0.0039318335132141335,21
102,2007-01-06 08:30:00,0.589050409463692,1.5881681442260742,0.3310130789031225,1.3825697965770987,0.12541473125414698,0.01103376929677075,0.007495785530274798,21
103,2007-01-06 08:35:00,0.5994128892703199,0.8881681442260743,-0.45487700266763875,1.4460643904239052,0.10301924353019219,0.0,0.010362479806627856,21
104,2007-01-06 08:40:00,0.6016703960131067,0.1881681442260743,-1.2173762415044918,1.5095589842707118,0.10401459854014561,0.0,0.0022575067427867967,21
105,2007-01-06 08:45:00,0.6120328758197345,0.8881681442260743,-0.5788851189188848,1.572312055447547,0.1052587923025878,0.0,0.010362479806627856,21
106,2007-01-06 08:50:00,0.6305624306467801,1.5881681442260742,0.09543878402504946,1.635065126624382,0.1423357664233572,0.003181292800834982,0.015348262026210565,21
107,2007-01-06 08:55:00,0.645511514781717,1.2812860012054443,-0.21372861331773763,1.6978181978012175,0.20280358327803538,0.0,0.014949084134936896,21
108,2007-01-06 09:00:00,0.6522935238962362,0.5812860012054444,-1.0052518805264872,1.7540063621566162,0.1674684804246846,0.0,0.006782009114519205,21
109,2007-01-06 09:05:00,0.6600872453245943,0.6679998636245728,-0.9794541187600374,1.8101945265120154,0.16274054412740518,0.0,0.0077937214283581024,21
110,2007-01-06 09:10:00,0.6640417728893279,0.3389425575733185,-1.3945602394652972,1.8663826908674142,0.1328798938287984,0.0,0.003954527564733579,21
111,2007-01-06 09:15:00,0.6678430158198406,0.32580453157424927,-1.4857488388815996,1.9148214527385292,0.10326808228268039,0.0,0.0038012429305127604,21
112,2007-01-06 09:20:00,0.6798113337707711,1.0258045315742492,-0.7349009385098477,1.963260214609644,0.2025547445255472,0.0,0.011968317950930452,21
113,2007-01-06 09:25:00,0.6903032012067217,0.8992579579353333,-0.8021390941924071,2.0116989764807593,0.31030192435301884,0.0,0.010491867435950653,21
114,2007-01-06 09:30:00,0.6958299780885244,0.47370004653930664,-1.0752473879247701,1.8983170429577725,0.3493696084936956,0.0,0.0055267768818026974,21
115,2007-01-06 09:35:00,0.6966435512246493,0.0697174072265625,-1.311850084424547,1.7849351094347854,0.4033676177836758,0.0,0.0008135731361248455,21
116,2007-01-06 09:40:00,0.7043017581184295,0.6562536358833313,-0.5972504358479764,1.6715531759117987,0.418049104180491,0.0,0.007658206893780273,21
117,2007-01-06 09:45:00,0.7043017581184295,-0.0,-1.310951824493097,1.7297474449310533,0.41879562043795626,0.0,0.0,21
118,2007-01-06 09:50:00,0.7043017581184295,-0.0,-1.186498449185875,1.7879417139503075,0.6014432647644324,0.0,0.0,21
119,2007-01-06 09:55:00,0.7111027238354689,0.582794189453125,-0.45212746040429375,1.846135982969562,0.8112143331121434,0.0,0.0068009657170393645,21
120,2007-01-06 10:00:00,0.7111027238354689,-0.0,-1.00530516782151,1.8951525467199835,0.8898473788984734,0.0,0.0,21
121,2007-01-06 10:05:00,0.7111027238354689,-0.0,-1.1142918709216323,1.9441691104704044,0.8298772395487721,0.0,0.0,21
122,2007-01-06 10:10:00,0.719271432597639,0.7,-0.4794829535837988,1.9931856742208258,0.8137027206370271,0.0,0.00816870876217013,21
123,2007-01-06 10:15:00,0.719271432597639,-0.0,-0.986146477029193,1.8391657205593852,0.8530192435301922,0.0,0.0,21
124,2007-01-06 10:20:00,0.7208030016032309,0.13124452531337738,-0.7354705846502604,1.6851457668979444,0.8184306569343066,0.0,0.0015315690055918152,21
125,2007-01-06 10:25:00,0.7283069719286488,0.6430366635322571,-0.08309578540431306,1.5311258132365038,0.8049933642999336,0.0,0.007503970325417941,21
126,2007-01-06 10:30:00,0.7338681717782798,0.47655510902404785,-0.14875941003660043,1.3932309092398119,0.7679163901791636,0.0,0.005561199849630993,21
127,2007-01-06 10:35:00,0.7338681717782798,-0.0,-0.3898748240885086,1.2553360052431204,0.8654611811546118,0.0,0.0,21
128,2007-01-06 10:40:00,0.740462735908208,0.5651070475578308,0.4549652163843947,1.1174411012464287,1.0072992700729926,0.015165507212813158,-0.008570943082884953,21
129,2007-01-06 10:45:00,0.740462735908208,-0.0,-0.11616257699265176,1.13490842968011,1.0187458526874582,0.0,0.0,21
130,2007-01-06 10:50:00,0.740462735908208,-0.0,-0.10625764265261073,1.1523757581137914,1.0461181154611807,0.0,0.0,21
131,2007-01-06 10:55:00,0.7405068692794045,0.003781914710998535,-0.0632078208079414,1.1698430865474734,1.1028533510285334,0.0,4.413337119646421e-05,21
132,2007-01-06 11:00:00,0.7405068692794045,-0.0,-0.06347761718691447,1.5154517379566559,1.4519741207697414,0.0,0.0,21
133,2007-01-06 11:05:00,0.7405068692794045,-0.0,-0.1781639062868745,1.8610603893658388,1.6828964830789643,0.0,0.0,21
134,2007-01-06 11:10:00,0.7437240939654673,0.2756931781768799,-0.27669583605534154,2.2066690407750214,1.6542800265428,0.0,0.0032172246860628917,21
135,2007-01-06 11:15:00,0.7437240939654673,-0.0,-0.5869763974131921,2.2141329999347583,1.6271566025215662,0.0,0.0,21
136,2007-01-06 11:20:00,0.7437240939654673,-0.0,-0.6031497129100223,2.2215969590944944,1.618447246184472,0.0,0.0,21
137,2007-01-06 11:25:00,0.7518928027276375,0.7,0.018716122223539466,2.229060918254231,1.5477770404777704,0.0006238707407846489,0.00754483802138548,21
138,2007-01-06 11:30:00,0.7518928027276375,-0.0,-0.6470092904463667,2.177616457002438,1.5306071665560714,0.0,0.0,21
139,2007-01-06 11:35:00,0.7518928027276375,-0.0,-0.5231527522204535,2.1261719957506457,1.6030192435301922,0.0,0.0,21
140,2007-01-06 11:40:00,0.7518928027276375,-0.0,-0.4463267382148446,2.0747275344988525,1.628400796284008,0.0,0.0,21
141,2007-01-06 11:45:00,0.7518928027276375,-0.0,-0.5824403897523012,2.0879148423070455,1.5054744525547443,0.0,0.0,21
142,2007-01-06 11:50:00,0.7518928027276375,-0.0,-0.6269813803740305,2.1011021501152385,1.474120769741208,0.0,0.0,21
143,2007-01-06 11:55:00,0.7534089770465255,0.12992531061172485,-0.527662090244686,2.114289457923431,1.4567020570670202,0.0,0.0015161743188880639,21
144,2007-01-06 12:00:00,0.7534089770465255,-0.0,-0.6657057195700118,2.049249183405446,1.3835434638354343,0.0,0.0,21
145,2007-01-06 12:05:00,0.7500421421603213,-0.14137171486834488,0.0,1.9842089088874615,2.1255806237558064,0.0,0.0,21
146,2007-01-06 12:10:00,0.7565611018282513,0.5586282851316551,1.701669338884276,1.9191686343694763,3.0622096881220973,0.05672231129614254,-0.05672231129614254,21
147,2007-01-06 12:15:00,0.753194266942047,-0.14137171486834488,2.0603601634737476,1.8314466219896937,4.033178500331786,0.06867867211579158,-0.06867867211579158,21
148,2007-01-06 12:20:00,0.7331565978473323,-0.8413717148683448,0.5948140935708495,1.7437246096099108,3.179910418049105,0.01982713645236165,-0.01982713645236165,21
149,2007-01-06 12:25:00,0.7133093365534047,-0.8333765864372253,0.35609195103735747,1.656002597230128,2.845471134704711,0.011869731701245249,-0.011869731701245249,21
150,2007-01-06 12:30:00,0.7101329094679875,-0.1333765864372254,0.5979291355968954,1.6224600377535365,2.3537657597876573,0.01993097118656318,-0.01993097118656318,21
151,2007-01-06 12:35:00,0.6970971932446254,-0.5473632118358616,0.0,1.588917478276945,2.1362806901128066,0.0,0.0,21
152,2007-01-06 12:40:00,0.6800328584882791,-0.7165228914186244,0.0,1.5553749188003534,2.2718978102189777,0.0,0.0,21
153,2007-01-06 12:45:00,0.6717628610044705,-0.34725306281977986,0.0,1.8295883439486342,2.176841406768414,0.0,0.0,21
154,2007-01-06 12:50:00,0.6717628610044705,-0.0,-0.017288829481786117,2.1038017690969153,2.086512939615129,0.0,0.0,21
155,2007-01-06 12:55:00,0.6720816444479127,0.027317464351654053,-0.6936804770733698,2.3780151942451964,1.6570172528201725,0.0,0.00031878344344227205,21
156,2007-01-06 13:00:00,0.6720816444479127,-0.0,-0.9594929966947983,2.3684180132840487,1.4089250165892504,0.0,0.0,21
157,2007-01-06 13:05:00,0.6720816444479127,-0.0,-0.9493981382286747,2.3588208323229014,1.4094226940942267,0.0,0.0,21
158,2007-01-06 13:10:00,0.6720816444479127,-0.0,-1.0049967104194844,2.3492236513617537,1.3442269409422694,0.0,0.0,21
159,2007-01-06 13:15:00,0.6720816444479127,-0.0,-0.6264055890712952,1.9586882698941217,1.3322826808228265,0.0,0.0,21
160,2007-01-06 13:20:00,0.6720816444479127,-0.0,-0.4762484425074447,1.5681528884264895,1.0919044459190448,0.0,0.0,21
161,2007-01-06 13:25:00,0.6720816444479127,-0.0,-0.2345186350278694,1.1776175069588577,0.9430988719309883,0.0,0.0,21
162,2007-01-06 13:30:00,0.679494670815087,0.6352434158325195,0.44183100853686663,1.195486063566389,1.0020736562707362,0.01472770028456222,-0.007314673917387996,21
163,2007-01-06 13:35:00,0.6922743902403812,1.0951306819915771,0.9194336596942325,1.2133546201739205,1.0376575978765759,0.03064778865647442,-0.017868069231180207,21
164,2007-01-06 13:40:00,0.7063734115887114,1.2081854343414307,0.9643544274339002,1.231223176781452,0.9873921698739216,0.03214514758113001,-0.018046126232799824,21
165,2007-01-06 13:45:00,0.7123037241748714,0.5081854343414307,0.5543576504089839,0.9384827275289958,0.9846549435965489,0.01847858834696613,-0.01847858834696613,21
166,2007-01-06 13:50:00,0.7201087835571303,0.66883784532547,0.9982946380509211,0.6457422782765391,0.9751990710019902,0.033276487935030706,-0.033276487935030706,21
167,2007-01-06 13:55:00,0.7193666419654745,-0.031162154674529985,0.6410516765535436,0.3530018290240827,1.0252156602521563,0.021368389218451453,-0.021368389218451453,21
168,2007-01-06 14:00:00,0.7216161870170331,0.19276994466781616,0.6357893659823487,0.44558376382149933,0.8886031851360319,0.02119297886607829,-0.02119297886607829,21
169,2007-01-06 14:05:00,0.7129918189187744,-0.36213290788407015,0.0,0.5381656986189159,0.9002986065029861,0.0,0.0,21
170,2007-01-06 14:10:00,0.710885085498805,-0.08846068382263184,0.21841610213727913,0.6307476334163328,0.9376244193762437,0.007280536737909305,-0.007280536737909305,21
171,2007-01-06 14:15:00,0.717029375170459,0.5265217423439026,0.38350018827701393,1.1829187007158601,1.0398971466489715,0.012783339609233797,-0.006639049937579872,21
172,2007-01-06 14:20:00,0.717029375170459,-0.0,-0.7078833977433239,1.7350897680153876,1.0272063702720637,0.0,0.0,21
173,2007-01-06 14:25:00,0.717029375170459,-0.0,-1.239152009833827,2.287260835314915,1.048108825481088,0.0,0.0,21
174,2007-01-06 14:30:00,0.7184669343570207,0.1231885552406311,-1.154808110751352,2.286291291074929,1.0082946250829459,0.0,0.0014375591865617432,21
175,2007-01-06 14:35:00,0.7184669343570207,-0.0,-1.2927039631587651,2.2853217468349425,0.9926177836761774,0.0,0.0,21
176,2007-01-06 14:40:00,0.7184669343570207,-0.0,-1.3079089378305242,2.2843522025949565,0.9764432647644324,0.0,0.0,21
177,2007-01-06 14:45:00,0.7246957729953536,0.5337669849395752,-0.9449523571427902,2.4895023546901953,1.0107830126078299,0.0,0.006228838638332901,21
178,2007-01-06 14:50:00,0.7246957729953536,-0.0,-1.563431537973224,2.6946525067854337,1.1312209688122097,0.0,-0.026429807488843327,21
179,2007-01-06 14:55:00,0.7246957729953536,-0.0,-1.7436978148196245,2.899802658880673,1.1561048440610484,0.0,-0.10154075617484354,21
180,2007-01-06 15:00:00,0.7246957729953536,-0.0,-1.0963238068644774,2.275072977401969,1.1787491705374915,0.0,0.0,21
181,2007-01-06 15:05:00,0.7246957729953536,-0.0,-0.46388012405863366,1.6503432959232653,1.1864631718646317,0.0,0.0,21
182,2007-01-06 15:10:00,0.7218369630354523,-0.12004000201197407,0.0,1.025613614444562,1.145653616456536,0.0,0.0,21
183,2007-01-06 15:15:00,0.7232732876005188,0.12308275699615479,-0.5969938748187378,1.2030726503948523,0.4829960185799598,0.0,0.0014363245650664824,21
184,2007-01-06 15:20:00,0.7232732876005188,-0.0,-0.9157008966968355,1.380531686345143,0.4648307896483074,0.0,0.0,21
185,2007-01-06 15:25:00,0.7232732876005188,-0.0,-1.072755154943078,1.5579907222954335,0.4852355673523554,0.0,0.0,21
186,2007-01-06 15:30:00,0.7232732876005188,-0.0,-1.4298252096578834,1.9364609097242402,0.5066357000663568,0.0,0.0,21
187,2007-01-06 15:35:00,0.7232732876005188,-0.0,-1.781669650570433,2.314931097153047,0.533261446582614,0.0,-0.11736235440434709,21
188,2007-01-06 15:40:00,0.7264288208588192,0.27040666341781616,-1.900184402185936,2.693401284581854,0.5228102189781018,0.0,-0.16358796765250622,21
189,2007-01-06 15:45:00,0.7264288208588192,-0.0,-2.004287776730176,2.5261026406983245,0.5218148639681484,0.0,-0.2101199069709066,21
190,2007-01-06 15:50:00,0.7345975296209893,0.7,-1.1583892655606471,2.3588039968147942,0.500414731254147,0.0,0.00816870876217013,21
