episode,reward,q1,q2,actor_loss,critic_loss,alpha,entropy,target_entropy,val_reward,buffer_size,patience_counter,best_val,difficulty
106,-6.7830275745115545,3.925320095486111,3.925326877170139,-3.9437553990218372,0.0032648003196098013,0.030717858902385667,-0.5757453323652347,-1.0,-48.514775249381245,30816,36,-48.27968984168488,0.5200000000000001
107,-7.212833029717166,3.8833685980902777,3.8833550347222223,-3.9010684895846577,0.0033066030502797933,0.029756662384089496,-0.5721576304899322,-1.0,-51.04361287862207,31104,37,-48.27968984168488,0.5200000000000001
108,-7.554798172097282,3.8394029405381946,3.8394775390625,-3.856482677989536,0.003328614941791683,0.028826687562589843,-0.5690684030867286,-1.0,-51.099411920087164,31392,38,-48.27968984168488,0.5200000000000001
109,-7.102099008443506,3.7905680338541665,3.7905815972222223,-3.8070573293500476,0.003268575843928071,0.02792698457940585,-0.5638239743808905,-1.0,-50.9242719664609,31680,39,-48.27968984168488,0.5400000000000001
110,-6.615091859822961,3.7504204644097223,3.750454372829861,-3.7662976102696524,0.0034018726995176016,0.027055703478658363,-0.5644025295558903,-1.0,-47.36732107260599,31968,0,-47.36732107260599,0.5400000000000001
111,-7.55442118490239,3.7078179253472223,3.7077840169270835,-3.7230892553925514,0.003514198815941604,0.026210711169470515,-0.5587350827538304,-1.0,-49.466320863829,32256,1,-47.36732107260599,0.5400000000000001
112,-7.376012923950111,3.6637505425347223,3.6638590494791665,-3.678884411851565,0.003500243663438596,0.025393200443229742,-0.5518068410456181,-1.0,-51.125766024873826,32544,2,-47.36732107260599,0.5400000000000001
113,-7.65483533516056,3.6202256944444446,3.6202189127604165,-3.634513537916872,0.0035332083061803132,0.02460262673493061,-0.5475943034721745,-1.0,-51.27878416480353,32832,3,-47.36732107260599,0.5400000000000001
114,-6.314385035182967,3.5831841362847223,3.5831366644965277,-3.5969254250327745,0.003627511678334688,0.02383772405381832,-0.5416680414022671,-1.0,-50.825509893833065,33120,4,-47.36732107260599,0.5600000000000002
115,-7.435320565845594,3.5400322808159723,3.5400322808159723,-3.55357268700997,0.0036652804515647907,0.023097031154773302,-0.5352083915430639,-1.0,-50.54488987008714,33408,5,-47.36732107260599,0.5600000000000002
116,-6.435512201500871,3.5014105902777777,3.5014512803819446,-3.514751006331709,0.003780050139337416,0.022382263210602105,-0.5233954823472433,-1.0,-50.81337650311895,33696,6,-47.36732107260599,0.5600000000000002
117,-7.3032862823390765,3.4585028754340277,3.4585028754340277,-3.4713389062219195,0.003901523853225323,0.021690824017342594,-0.5232915768606795,-1.0,-49.1203337233477,33984,7,-47.36732107260599,0.5600000000000002
118,-7.102314528491493,3.4167005750868054,3.4165785047743054,-3.4289419245388775,0.003954080682079721,0.021021173051041033,-0.5122703462839127,-1.0,-48.48531530555744,34272,8,-47.36732107260599,0.5600000000000002
119,-7.3906750520053714,3.3750678168402777,3.375094943576389,-3.3872668130530252,0.003990791850406418,0.02037513325922191,-0.5040351147246029,-1.0,-48.862896841724556,34560,9,-47.36732107260599,0.5800000000000002
120,-6.4798279604140765,3.3327162000868054,3.3327433268229165,-3.3446041378710003,0.003941969680050129,0.019749804102401767,-0.49235296497742337,-1.0,-47.86361672608499,34848,10,-47.36732107260599,0.5800000000000002
121,-6.9417550211054735,3.299167209201389,3.2990858289930554,-3.310954528550307,0.004072838806476082,0.019146967265341017,-0.476527020542158,-1.0,-49.25181857672351,35136,11,-47.36732107260599,0.5800000000000002
122,-7.121632080751151,3.25506591796875,3.2551133897569446,-3.2666101364625826,0.0041740329187531545,0.018564925748958357,-0.4691571928560734,-1.0,-47.84181212118525,35424,12,-47.36732107260599,0.5800000000000002
123,-7.209930490366524,3.2136637369791665,3.2136366102430554,-3.2251460916466184,0.004164111874059826,0.01800189688543065,-0.45279918310956824,-1.0,-47.58931070370039,35712,13,-47.36732107260599,0.5800000000000002
124,-7.293232455922736,3.1740790473090277,3.1741265190972223,-3.185337704088953,0.004502788249940042,0.01745880189506958,-0.43809379306104446,-1.0,-48.09990547565136,36000,14,-47.36732107260599,0.6000000000000002
125,-6.946442590274549,3.132358127170139,3.1324055989583335,-3.143347111841043,0.004621347317879554,0.016932917073265545,-0.43089900590065455,-1.0,-47.84199737784521,36288,15,-47.36732107260599,0.6000000000000002
126,-6.644411388576802,3.0949164496527777,3.0949028862847223,-3.1055408550633326,0.004971256777935196,0.016424130480219092,-0.4131909184571769,-1.0,-46.32812785415132,36576,0,-46.32812785415132,0.6000000000000002
127,-6.391676781146925,3.057956271701389,3.0579359266493054,-3.068538425697221,0.00509534290823568,0.01593194419466373,-0.41286884020600056,-1.0,-47.26059853301761,36864,1,-46.32812785415132,0.6000000000000002
128,-6.784440177620378,3.0142415364583335,3.014194064670139,-3.0244453251361847,0.00559367276825166,0.01545468259913226,-0.39789365842524504,-1.0,-47.72515505323492,37152,2,-46.32812785415132,0.6000000000000002
129,-6.414557193270006,2.9768134223090277,2.976772732204861,-2.9871358366476164,0.005907167167202311,0.014993325108662248,-0.3831303081371718,-1.0,-47.57605569348303,37440,3,-46.32812785415132,0.6200000000000002
130,-7.043014727188097,2.9387071397569446,2.9387139214409723,-2.9483872337473764,0.006036627193680033,0.014545349882812135,-0.38001062721014023,-1.0,-46.498608568645686,37728,4,-46.32812785415132,0.6200000000000002
131,-6.386580461707521,2.900302463107639,2.9003363715277777,-2.909824723170863,0.006950086112839118,0.014109952698668672,-0.37327384234716493,-1.0,-46.59579569950637,38016,5,-46.32812785415132,0.6200000000000002
132,-7.052862892847405,2.868259006076389,2.8681776258680554,-2.8777240622374745,0.00619623504300964,0.013688127691340115,-0.36623902184267837,-1.0,-46.551244251590106,38304,6,-46.32812785415132,0.6200000000000002
133,-6.531798942540942,2.8277384440104165,2.8277180989583335,-2.836935166683462,0.005674565970063365,0.013278099443090873,-0.3545249095186591,-1.0,-43.618738191313845,38592,0,-43.618738191313845,0.6200000000000002
134,-6.596808666310565,2.79052734375,2.7905476888020835,-2.7993467615710363,0.005731546977282657,0.012881219173626354,-0.34753430877915686,-1.0,-43.06326923853214,38880,0,-43.06326923853214,0.6400000000000002
135,-6.559423162894656,2.7590196397569446,2.7590399848090277,-2.7677182654539743,0.005594628847676277,0.012495911466733864,-0.33755309724559385,-1.0,-42.847886850071205,39168,0,-42.847886850071205,0.6400000000000002
136,-6.489750129427206,2.7196180555555554,2.7196180555555554,-2.7282491309775248,0.005329764371304514,0.012122731338927729,-0.32872996179180014,-1.0,-41.57355720857094,39456,0,-41.57355720857094,0.6400000000000002
137,-6.7742124392839465,2.6833428276909723,2.6833089192708335,-2.6919927994410195,0.005422219996237093,0.011761644292467585,-0.3094499294853045,-1.0,-41.59838460222512,39744,1,-41.57355720857094,0.6400000000000002
