episode,reward,q1,q2,actor_loss,critic_loss,alpha,entropy,target_entropy,val_reward,buffer_size,patience_counter,best_val,difficulty
72,-14.147128651161697,88.26586214701335,88.26581213209364,-89.64273068639967,0.6583630902071794,0.8151482614792056,-1.7807399307688077,-1.0,-35.3146872003297,21024,12,-28.317013858715697,0.2400000000000001
73,-14.761530149828765,88.71075693766277,88.71065100034077,-90.08308394749959,0.6310285476760732,0.8128273787183894,-1.781100717683633,-1.0,-33.5534223470122,21312,13,-28.317013858715697,0.2400000000000001
74,-13.773551542576554,89.12855288717482,89.12856192058987,-90.49865725305345,0.584720169297523,0.8105126157816913,-1.7819011985427804,-1.0,-28.980503231682132,21600,14,-28.317013858715697,0.2500000000000001
75,-13.733728450608513,89.61908962991502,89.61913871765137,-90.98495639695062,0.566641590040591,0.8082050145086315,-1.7801659376256995,-1.0,-33.66236990056486,21888,15,-28.317013858715697,0.2500000000000001
76,-15.49855045385862,90.0412007967631,90.04091350237529,-91.40428675545587,0.5554031375795603,0.8059039331144757,-1.7809513699677255,-1.0,-34.88684881520021,22176,16,-28.317013858715697,0.2500000000000001
77,-12.342790752076342,90.43338966369629,90.43349997202556,-91.79646886719598,0.5390399791714218,0.8036090959277418,-1.7819298596845732,-1.0,-36.68509097020985,22464,17,-28.317013858715697,0.2500000000000001
78,-15.22482797717004,90.81811210844252,90.81820400555928,-92.17656011051602,0.5070079447080692,0.8013205902857913,-1.7808237050970395,-1.0,-36.92949791280153,22752,18,-28.317013858715697,0.2500000000000001
79,-13.257155832703171,91.17713843451605,91.17715191841125,-92.5328905582428,0.4993386150130795,0.7990390238248639,-1.7807587641808722,-1.0,-34.60084023750573,23040,19,-28.317013858715697,0.2600000000000001
80,-15.484912511408805,91.61413722568088,91.61384693781535,-92.96725720829434,0.49059001992767054,0.7967636291351583,-1.7812294041117032,-1.0,-32.41885398105615,23328,20,-28.317013858715697,0.2600000000000001
81,-15.37521743139286,91.90364903873868,91.9038225279914,-93.25534584787157,0.468304720810718,0.7944947038259771,-1.7815188500616286,-1.0,-32.041231860129216,23616,21,-28.317013858715697,0.2600000000000001
82,-14.946214065415267,92.40804423226251,92.40811292330424,-93.75520033306546,0.4508979790844023,0.7922323466175132,-1.7809520612160366,-1.0,-33.092982464147305,23904,22,-28.317013858715697,0.2600000000000001
83,-12.606798704662957,92.68202752537198,92.68197446399265,-94.02708098623488,0.4525024507505198,0.7899764209157891,-1.780619906882445,-1.0,-36.79536153453939,24192,23,-28.317013858715697,0.2600000000000001
84,-13.898516788628141,93.0263372792138,93.02650385432773,-94.3676539791955,0.42264001681986785,0.7877273524387015,-1.7804399939874809,-1.0,-35.66203980850994,24480,24,-28.317013858715697,0.27000000000000013
85,-13.478075821652043,93.28597225083246,93.28585195541382,-94.6221805413564,0.4082717298426562,0.785484651931458,-1.7806837608416874,-1.0,-34.51095213566462,24768,25,-28.317013858715697,0.27000000000000013
86,-14.235522288157009,93.65102489789327,93.65082512961493,-94.98630272017584,0.4000230632825858,0.7832481074664328,-1.7808907632198598,-1.0,-35.04290204119461,25056,26,-28.317013858715697,0.27000000000000013
87,-12.769425900143982,94.00044276979234,94.00044600168864,-95.33259447415669,0.41103855163479847,0.7810178450826142,-1.7802553623914719,-1.0,-33.65696061798696,25344,27,-28.317013858715697,0.27000000000000013
88,-13.858862652845318,94.31657979223463,94.31633853912354,-95.64411857393053,0.3933741539820201,0.7787943203002214,-1.7807420881258116,-1.0,-33.57139329789277,25632,28,-28.317013858715697,0.27000000000000013
89,-15.0805006734604,94.6061941517724,94.60646772384644,-95.92710402276781,0.388264548809578,0.7765776390830675,-1.7803138655920823,-1.0,-33.051228028016055,25920,29,-28.317013858715697,0.28000000000000014
90,-15.091371763981568,94.9171216222975,94.9172687265608,-96.23724434110854,0.4009135686792433,0.7743672562970055,-1.7809069500201278,-1.0,-34.220299015014184,26208,30,-28.317013858715697,0.28000000000000014
91,-11.880526241560535,95.19841183556451,95.19833148850336,-96.51489334636264,0.3762281564478245,0.7721627553304037,-1.7806997203992472,-1.0,-32.920982391912325,26496,31,-28.317013858715697,0.28000000000000014
92,-11.889587139675745,95.47011640336778,95.47016912036472,-96.78280806541443,0.365277763766547,0.7699645743187931,-1.7803884570797284,-1.0,-32.37849185446939,26784,32,-28.317013858715697,0.28000000000000014
93,-13.978514749737041,95.65953389803569,95.65955837567647,-96.96748680538602,0.37621619557547903,0.7677734548019038,-1.7800540377696354,-1.0,-31.326037864761133,27072,33,-28.317013858715697,0.28000000000000014
94,-11.48687362555517,95.87836700015598,95.87836572859023,-97.18354426489935,0.38499652097622555,0.7655879942079385,-1.7806933298707008,-1.0,-32.7803234510259,27360,34,-28.317013858715697,0.29000000000000015
95,-16.420659660351042,96.17472447289362,96.17466900083754,-97.47652864456177,0.3660870381217036,0.7634090661174722,-1.7803865224123,-1.0,-33.163087068578506,27648,35,-28.317013858715697,0.29000000000000015
96,-15.100200842744021,96.37477956877814,96.37471837467618,-97.67214139302571,0.37543164659291506,0.7612361473341783,-1.7804167051282194,-1.0,-32.95152652125481,27936,36,-28.317013858715697,0.29000000000000015
97,-14.24002596509428,96.65769131978352,96.65766578250461,-97.95167801115248,0.35863625444471836,0.7590695369160838,-1.7808029159075685,-1.0,-30.86307740201755,28224,37,-28.317013858715697,0.29000000000000015
98,-15.345207260574384,96.86921583281622,96.86917188432481,-98.1617333094279,0.35493906271747416,0.7569084668325053,-1.780469372868538,-1.0,-33.05599345692074,28512,38,-28.317013858715697,0.29000000000000015
99,-13.943903682381183,96.99425292015076,96.99417111608717,-98.28141837649875,0.3599605234339833,0.7547540693647332,-1.780867134531339,-1.0,-31.77535891785476,28800,39,-28.317013858715697,0.30000000000000016
100,-12.395751026563145,97.23306197590298,97.23296931054857,-98.51907483736674,0.34277825248945093,0.7526057157665491,-1.7809288476904233,-1.0,-34.187697566942354,29088,40,-28.317013858715697,0.30000000000000016
101,-13.023140043300346,97.35738608572218,97.35770151350233,-98.6386677953932,0.34967982665532166,0.7504632003191445,-1.7819003562132518,-1.0,-34.811843118352634,29376,41,-28.317013858715697,0.30000000000000016
102,-11.709254466115064,97.57558250427246,97.57547704378764,-98.85381905237834,0.35382633009511566,0.7483262287245857,-1.7814638407693968,-1.0,-31.88310751121878,29664,42,-28.317013858715697,0.30000000000000016
103,-13.477877013609136,97.76581835746765,97.76571045981512,-99.03978493478563,0.363756079485433,0.7461962977217304,-1.7807918426891167,-1.0,-35.08875304601824,29952,43,-28.317013858715697,0.30000000000000016
104,-11.483717710186339,97.95301347308688,97.9529840151469,-99.22403823004828,0.3495434789090521,0.7440722837216325,-1.7810909590787358,-1.0,-31.529462030836896,30240,44,-28.317013858715697,0.31000000000000016
105,-13.444775274140335,98.13231041696336,98.13239767816331,-99.40129484070673,0.34569812571215963,0.7419546383122603,-1.7812898850275412,-1.0,-29.709407138355292,30528,45,-28.317013858715697,0.31000000000000016
106,-13.40547917941631,98.19216510984633,98.19217665990193,-99.45726601282756,0.3581094216141436,0.7398428625116745,-1.780413625554906,-1.0,-33.993259756571746,30816,46,-28.317013858715697,0.31000000000000016
107,-13.93744339199993,98.34439529312982,98.34439640574985,-99.60720414585538,0.3501886123687857,0.7377369863291582,-1.7811766581402884,-1.0,-29.514138440726843,31104,47,-28.317013858715697,0.31000000000000016
108,-14.806254545270825,98.56929839981927,98.56918117735121,-99.82698369026184,0.345337253374358,0.735636836124791,-1.7810133198897045,-1.0,-32.553289037515526,31392,48,-28.317013858715697,0.31000000000000016
109,-12.380342018008088,98.65806433889601,98.65829404195149,-99.91148289044698,0.3484581025938193,0.7335431966930628,-1.7802016859253247,-1.0,-34.23873558793492,31680,49,-28.317013858715697,0.3200000000000002
110,-13.482284063418845,98.80469210942586,98.80443652470906,-100.05531385209825,0.34725627546302146,0.731455517311891,-1.7806706958346896,-1.0,-32.82700118832967,31968,50,-28.317013858715697,0.3200000000000002
111,-14.335926174435455,98.84534411960178,98.84541079733107,-100.09505528873868,0.3594839849198858,0.7293725899524159,-1.782365507963631,-1.0,-33.90911177697228,32256,51,-28.317013858715697,0.3200000000000002
112,-14.20936649227689,98.92885608143277,98.92894024319119,-100.1752421061198,0.3379684869820873,0.7272958784467645,-1.7817968452970188,-1.0,-31.707958090169644,32544,52,-28.317013858715697,0.3200000000000002
113,-14.4613408615134,99.07286267810397,99.07280447747972,-100.31500302420721,0.346694497908983,0.7252253943847286,-1.7813932047122054,-1.0,-30.522355149879314,32832,53,-28.317013858715697,0.3200000000000002
114,-13.556657198657044,99.18429697884454,99.184176630444,-100.4218503634135,0.34011195848385495,0.7231609786136283,-1.7814123618106048,-1.0,-33.981495369384284,33120,54,-28.317013858715697,0.3300000000000002
115,-11.530491534659726,99.22903135087755,99.22915871938069,-100.46373354064093,0.33396972752072746,0.7211029643399848,-1.7802588215304747,-1.0,-33.38471098065176,33408,55,-28.317013858715697,0.3300000000000002
116,-14.73692224091235,99.30133215586345,99.30119596587286,-100.53147848447163,0.3460681441033052,0.7190507729020383,-1.7808375880122185,-1.0,-32.9370907684686,33696,56,-28.317013858715697,0.3300000000000002
117,-14.141388563363314,99.39741571744283,99.39748101764255,-100.62546679708693,0.3144150404776964,0.7170041650533676,-1.7805140333043203,-1.0,-35.32299961954197,33984,57,-28.317013858715697,0.3300000000000002
118,-12.544756416042556,99.52805325720045,99.5279508166843,-100.75260077582465,0.3226515549338526,0.7149633531355195,-1.7808432160980172,-1.0,-35.80784558582216,34272,58,-28.317013858715697,0.3300000000000002
119,-13.501063801593821,99.50720784399245,99.50741548008389,-100.72802238994174,0.32921089402710396,0.7129283789545298,-1.7811665597061317,-1.0,-29.959243967770078,34560,59,-28.317013858715697,0.3400000000000002
120,-13.012226941746617,99.57574232419331,99.57562483681573,-100.79053086704678,0.31924385018646717,0.710899171522922,-1.7805232335295942,-1.0,-35.57746831440844,34848,60,-28.317013858715697,0.3400000000000002
121,-14.218940692042283,99.62057171927557,99.62075434790717,-100.83489060401917,0.31471500457781887,0.7088761323442062,-1.780886345439487,-1.0,-31.08652591756275,35136,61,-28.317013858715697,0.3400000000000002
122,-13.761764290621667,99.63295769691467,99.6330901781718,-100.84359550476074,0.31235915350003374,0.7068583772828182,-1.7800426358977954,-1.0,-27.823201780980146,35424,0,-27.823201780980146,0.3400000000000002
123,-13.850548361391406,99.65553744633992,99.65545376141866,-100.86280661159091,0.30125681466112536,0.7048461828380823,-1.7812732607126236,-1.0,-31.816466640934653,35712,1,-27.823201780980146,0.3400000000000002
124,-11.385602007551586,99.76912675963507,99.76910694440205,-100.97178771760728,0.29949733247566557,0.7028394060002433,-1.781585110972325,-1.0,-32.045202313788586,36000,2,-27.823201780980146,0.3500000000000002
125,-15.420136168447607,99.83685766326056,99.83690579732259,-101.03856303956773,0.2926773492039906,0.7008387251860566,-1.7808867258330185,-1.0,-32.369312868180295,36288,3,-27.823201780980146,0.3500000000000002
126,-13.31370565335763,99.8727561102973,99.87284631199307,-101.07048235999213,0.30050827961208093,0.6988434973690245,-1.7812889545328088,-1.0,-31.600423073789496,36576,4,-27.823201780980146,0.3500000000000002
127,-14.119792581837858,99.875346104304,99.8750885327657,-101.06864507993062,0.29044120639769566,0.6968545652925968,-1.780129559752014,-1.0,-30.502730353801212,36864,5,-27.823201780980146,0.3500000000000002
128,-12.84786613704634,99.84362975756328,99.84372255537245,-101.03432207637363,0.2791436398919258,0.6948711638235383,-1.7806101731128163,-1.0,-29.20838594770565,37152,6,-27.823201780980146,0.3500000000000002
129,-13.97521247958867,99.90421594513788,99.90427501996358,-101.09081562360127,0.2909506989849938,0.6928928558611207,-1.78190377396014,-1.0,-29.129944586116,37440,7,-27.823201780980146,0.3600000000000002
130,-15.334296477819056,99.88023085064358,99.88004318873088,-101.06290181477864,0.28729709299902123,0.6909199437747399,-1.7816961511141725,-1.0,-28.605278074984824,37728,8,-27.823201780980146,0.3600000000000002
131,-12.735203769708962,99.89385350545247,99.89393957455952,-101.0731840133667,0.28022932778629994,0.6889529735263851,-1.7807787387735314,-1.0,-28.01608068211334,38016,9,-27.823201780980146,0.3600000000000002
132,-12.038952846358404,99.92560262150235,99.92558617062039,-101.10040571954515,0.280431239400059,0.6869917538844876,-1.7807123081551657,-1.0,-27.86335071608539,38304,10,-27.823201780980146,0.3600000000000002
133,-12.150642624389546,99.99049446317885,99.99048278066847,-101.16413892640008,0.27086924766707754,0.6850360364963611,-1.781600930624538,-1.0,-28.151091395922744,38592,11,-27.823201780980146,0.3600000000000002
134,-12.511310554772097,99.91556832525465,99.91564806302388,-101.08418093787299,0.28162923434542286,0.6830865194400152,-1.7799385707411501,-1.0,-30.571563362086863,38880,12,-27.823201780980146,0.3700000000000002
135,-13.056991398910439,99.90434447924297,99.90423425038655,-101.07067661815219,0.2694122936162684,0.6811423510726955,-1.7810120520492394,-1.0,-26.31858925055972,39168,0,-26.31858925055972,0.3700000000000002
136,-12.66715172038786,99.87949811087714,99.87957376903958,-101.04207017686632,0.26894965110760594,0.679203510698345,-1.7811424268616571,-1.0,-32.6496320469121,39456,1,-26.31858925055972,0.3700000000000002
137,-12.968154298224839,99.81750445895725,99.8175053331587,-100.97714204258389,0.26849020841634935,0.6772696804255247,-1.7816157117486,-1.0,-30.792394249299107,39744,2,-26.31858925055972,0.3700000000000002
138,-15.866316661944621,99.76087482770284,99.7608617676629,-100.91568242179022,0.27962627691320247,0.6753418549067445,-1.780245777219534,-1.0,-28.861079395250858,40032,3,-26.31858925055972,0.3700000000000002
